customer_id,ITE,segment,recommended_discount,expected_gain,treated,purchased
30259,0.007139321164745454,Sure Things / Lost Causes,0,0.7139,1,0
30260,0.0038948487583704305,Sure Things / Lost Causes,0,0.3895,1,0
30261,0.006637908094452912,Sure Things / Lost Causes,0,0.6638,1,0
30262,0.005999577171543909,Sure Things / Lost Causes,0,0.6,1,0
30263,0.001719612422250833,Sure Things / Lost Causes,0,0.172,1,0
30264,0.004154539069197211,Sure Things / Lost Causes,0,0.4155,1,0
30265,0.004458324927556522,Sure Things / Lost Causes,0,0.4458,1,0
30266,0.006307029681695859,Sure Things / Lost Causes,0,0.6307,1,0
30267,0.001586791292704871,Sure Things / Lost Causes,0,0.1587,1,0
30268,0.0032815259528951395,Sure Things / Lost Causes,0,0.3282,1,0
30269,0.004035834245278918,Sure Things / Lost Causes,0,0.4036,1,0
30270,0.004741714335483832,Sure Things / Lost Causes,0,0.4742,0,0
30271,0.004080536900291088,Sure Things / Lost Causes,0,0.4081,0,0
30272,0.003349941798423829,Sure Things / Lost Causes,0,0.335,0,0
30273,0.006734104129687508,Sure Things / Lost Causes,0,0.6734,1,0
30274,0.004288348478861181,Sure Things / Lost Causes,0,0.4288,0,0
30275,0.0009087201127255585,Sure Things / Lost Causes,0,0.0909,0,0
30276,0.004001063474215701,Sure Things / Lost Causes,0,0.4001,1,0
30277,0.0053001706656886725,Sure Things / Lost Causes,0,0.53,1,0
30278,0.004286443719924404,Sure Things / Lost Causes,0,0.4286,1,0
30279,0.006266028538761173,Sure Things / Lost Causes,0,0.6266,1,0
30280,0.0047918319941166855,Sure Things / Lost Causes,0,0.4792,0,0
30281,0.007958184796707572,Sure Things / Lost Causes,0,0.7958,0,0
30282,0.0022585029048276728,Sure Things / Lost Causes,0,0.2259,1,0
30283,0.011805660020381602,Persuadables,20,0.0,1,0
30284,0.004406388119157806,Sure Things / Lost Causes,0,0.4406,1,0
30285,0.004160269077887586,Sure Things / Lost Causes,0,0.416,1,0
30286,0.001719612422250833,Sure Things / Lost Causes,0,0.172,0,0
30287,0.004756932984076259,Sure Things / Lost Causes,0,0.4757,0,0
30288,0.004821596200382615,Sure Things / Lost Causes,0,0.4822,1,0
30289,0.003086605464897456,Sure Things / Lost Causes,0,0.3087,0,0
30290,0.006279800796894259,Sure Things / Lost Causes,0,0.628,1,0
30291,0.003496706827764825,Sure Things / Lost Causes,0,0.3497,0,0
30292,0.005204204026352854,Sure Things / Lost Causes,0,0.5204,1,0
30293,0.00959786323134215,Sure Things / Lost Causes,0,0.9598,1,0
30294,0.0023037793164306444,Sure Things / Lost Causes,0,0.2304,1,0
30295,0.003754614616642695,Sure Things / Lost Causes,0,0.3755,0,0
30296,0.004510526388050768,Sure Things / Lost Causes,0,0.4511,1,0
30297,0.0017169769472263523,Sure Things / Lost Causes,0,0.1717,1,0
30298,0.006288430665860789,Sure Things / Lost Causes,0,0.6288,1,0
30299,0.004098512809922614,Sure Things / Lost Causes,0,0.4099,1,0
30300,0.011519637998750134,Persuadables,20,0.0,1,0
30301,0.0018967647640613025,Sure Things / Lost Causes,0,0.1897,1,0
30302,0.0034442974196968765,Sure Things / Lost Causes,0,0.3444,0,0
30303,0.0008706555869520292,Sure Things / Lost Causes,0,0.0871,1,0
30304,0.0015360005431530924,Sure Things / Lost Causes,0,0.1536,0,0
30305,0.007968762873649199,Sure Things / Lost Causes,0,0.7969,1,0
30306,0.005001111089565998,Sure Things / Lost Causes,0,0.5001,1,0
30307,0.005691415448690671,Sure Things / Lost Causes,0,0.5691,0,0
30308,0.005111609294574252,Sure Things / Lost Causes,0,0.5112,1,0
30309,0.005576792481548442,Sure Things / Lost Causes,0,0.5577,1,0
30310,0.001977262278839621,Sure Things / Lost Causes,0,0.1977,1,0
30311,0.006769662054516403,Sure Things / Lost Causes,0,0.677,1,0
30312,0.003704102879446294,Sure Things / Lost Causes,0,0.3704,1,0
30313,0.0044242062500604,Sure Things / Lost Causes,0,0.4424,1,0
30314,0.0074972283393131955,Sure Things / Lost Causes,0,0.7497,1,0
30315,0.007486829489425574,Sure Things / Lost Causes,0,0.7487,1,0
30316,0.003449933727789691,Sure Things / Lost Causes,0,0.345,1,0
30317,0.0044971133481963846,Sure Things / Lost Causes,0,0.4497,0,0
30318,0.0024300116663507087,Sure Things / Lost Causes,0,0.243,1,0
30319,0.004632504788559572,Sure Things / Lost Causes,0,0.4633,1,0
30320,0.003701152399352122,Sure Things / Lost Causes,0,0.3701,1,0
30321,0.0021030220290904535,Sure Things / Lost Causes,0,0.2103,1,0
30322,0.002263172565256947,Sure Things / Lost Causes,0,0.2263,0,0
30323,0.008034237525713502,Sure Things / Lost Causes,0,0.8034,1,0
30324,0.003580112745219192,Sure Things / Lost Causes,0,0.358,1,0
30325,0.007282727459298273,Sure Things / Lost Causes,0,0.7283,0,0
30326,0.005630813275937943,Sure Things / Lost Causes,0,0.5631,1,0
30327,0.006960328408973436,Sure Things / Lost Causes,0,0.696,1,0
30328,0.001965853884638308,Sure Things / Lost Causes,0,0.1966,1,0
30329,0.003393399060260938,Sure Things / Lost Causes,0,0.3393,1,0
30330,0.003520921154340882,Sure Things / Lost Causes,0,0.3521,1,0
30331,0.0016013512106382204,Sure Things / Lost Causes,0,0.1601,1,0
30332,0.009609132700663141,Sure Things / Lost Causes,0,0.9609,0,0
30333,0.00610873591452076,Sure Things / Lost Causes,0,0.6109,0,0
30334,0.006204738914829673,Sure Things / Lost Causes,0,0.6205,0,0
30335,0.0068706493520655,Sure Things / Lost Causes,0,0.6871,1,0
30336,0.012351500147039429,Persuadables,20,0.0,1,0
30337,0.007199852401784557,Sure Things / Lost Causes,0,0.72,1,0
30338,0.0058558629599866265,Sure Things / Lost Causes,0,0.5856,0,0
30339,0.0018431809448855026,Sure Things / Lost Causes,0,0.1843,0,0
30340,0.00401061019025978,Sure Things / Lost Causes,0,0.4011,1,0
30341,0.003872052865904709,Sure Things / Lost Causes,0,0.3872,0,0
30342,0.00405939565905585,Sure Things / Lost Causes,0,0.4059,1,0
30343,0.0019791243252556354,Sure Things / Lost Causes,0,0.1979,1,0
30344,0.0034935348590691313,Sure Things / Lost Causes,0,0.3494,1,0
30345,0.005736011626248148,Sure Things / Lost Causes,0,0.5736,0,0
30346,0.003872052865904709,Sure Things / Lost Causes,0,0.3872,0,0
30347,0.0035988908039788787,Sure Things / Lost Causes,0,0.3599,0,0
30348,0.006305776197094151,Sure Things / Lost Causes,0,0.6306,1,0
30349,0.011733838049825822,Persuadables,20,0.0,0,0
30350,0.005311873169022772,Sure Things / Lost Causes,0,0.5312,0,0
30351,0.003953016260545811,Sure Things / Lost Causes,0,0.3953,1,0
30352,0.004656482180198374,Sure Things / Lost Causes,0,0.4656,0,0
30353,0.008134828546134494,Sure Things / Lost Causes,0,0.8135,0,0
30354,0.0022356570276465706,Sure Things / Lost Causes,0,0.2236,1,0
30355,0.0046205879861041035,Sure Things / Lost Causes,0,0.4621,0,0
30356,0.003929339062743605,Sure Things / Lost Causes,0,0.3929,0,0
30357,0.004004279158793574,Sure Things / Lost Causes,0,0.4004,1,0
30358,0.0017629838907876382,Sure Things / Lost Causes,0,0.1763,1,0
30359,0.00530999657821752,Sure Things / Lost Causes,0,0.531,1,0
30360,0.0040882796460611805,Sure Things / Lost Causes,0,0.4088,1,0
30361,0.00730226495466536,Sure Things / Lost Causes,0,0.7302,0,0
30362,0.004403444727128862,Sure Things / Lost Causes,0,0.4403,0,0
30363,0.0013498531584616312,Sure Things / Lost Causes,0,0.135,1,0
30364,0.0044931808568174055,Sure Things / Lost Causes,0,0.4493,1,0
30365,0.0037708144572879,Sure Things / Lost Causes,0,0.3771,0,0
30366,0.004744600019629529,Sure Things / Lost Causes,0,0.4745,0,0
30367,0.003341348373144861,Sure Things / Lost Causes,0,0.3341,1,0
30368,0.00610873591452076,Sure Things / Lost Causes,0,0.6109,0,0
30369,0.005922645970868689,Sure Things / Lost Causes,0,0.5923,1,0
30370,0.005568133578864778,Sure Things / Lost Causes,0,0.5568,1,0
30371,0.002124901074478625,Sure Things / Lost Causes,0,0.2125,1,0
30372,0.0050494026944971505,Sure Things / Lost Causes,0,0.5049,1,0
30373,0.010546611688886515,Persuadables,20,0.0,1,0
30374,0.004810122641974045,Sure Things / Lost Causes,0,0.481,1,0
30375,0.006666425904182363,Sure Things / Lost Causes,0,0.6666,1,0
30376,0.005960395491572528,Sure Things / Lost Causes,0,0.596,1,0
30377,0.00477085498457297,Sure Things / Lost Causes,0,0.4771,1,0
30378,0.0014459563123306947,Sure Things / Lost Causes,0,0.1446,1,0
30379,0.00622529285844629,Sure Things / Lost Causes,0,0.6225,0,0
30380,0.004331254251664592,Sure Things / Lost Causes,0,0.4331,1,0
30381,0.0063443853079655395,Sure Things / Lost Causes,0,0.6344,1,0
30382,0.0038713720518179172,Sure Things / Lost Causes,0,0.3871,0,0
30383,0.0021702561913166715,Sure Things / Lost Causes,0,0.217,0,0
30384,0.005449399583453542,Sure Things / Lost Causes,0,0.5449,1,0
30385,0.002763060226657631,Sure Things / Lost Causes,0,0.2763,1,0
30386,0.0038404626059370785,Sure Things / Lost Causes,0,0.384,0,0
30387,0.00856671099939444,Sure Things / Lost Causes,0,0.8567,0,0
30388,0.004767653660254943,Sure Things / Lost Causes,0,0.4768,0,0
30389,0.004586390603372906,Sure Things / Lost Causes,0,0.4586,0,0
30390,0.0045679067364604725,Sure Things / Lost Causes,0,0.4568,0,0
30391,0.005945527656634714,Sure Things / Lost Causes,0,0.5946,1,0
30392,0.009910185709043676,Sure Things / Lost Causes,0,0.991,0,0
30393,0.006710542319998669,Sure Things / Lost Causes,0,0.6711,0,0
30394,0.00422407997622101,Sure Things / Lost Causes,0,0.4224,0,0
30395,0.004818931369735801,Sure Things / Lost Causes,0,0.4819,0,0
30396,0.0014711295634024252,Sure Things / Lost Causes,0,0.1471,1,0
30397,0.0019977447894157815,Sure Things / Lost Causes,0,0.1998,1,0
30398,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,0,0
30399,0.0033765124035395984,Sure Things / Lost Causes,0,0.3377,1,0
30400,0.004428173730792274,Sure Things / Lost Causes,0,0.4428,1,0
30401,0.00925429308683291,Sure Things / Lost Causes,0,0.9254,1,0
30402,0.005670596613787793,Sure Things / Lost Causes,0,0.5671,1,0
30403,0.001565485184675473,Sure Things / Lost Causes,0,0.1565,1,0
30404,0.0027312836515707654,Sure Things / Lost Causes,0,0.2731,1,0
30405,0.0033750871482078927,Sure Things / Lost Causes,0,0.3375,1,0
30406,0.003691340847083122,Sure Things / Lost Causes,0,0.3691,0,0
30407,0.005633191002802731,Sure Things / Lost Causes,0,0.5633,0,0
30408,0.007476094002013795,Sure Things / Lost Causes,0,0.7476,1,0
30409,0.005533183764876943,Sure Things / Lost Causes,0,0.5533,1,0
30410,0.0037113441208980694,Sure Things / Lost Causes,0,0.3711,0,0
30411,0.003993307371547179,Sure Things / Lost Causes,0,0.3993,1,0
30412,0.00401146959629794,Sure Things / Lost Causes,0,0.4011,1,0
30413,0.0024433397321368166,Sure Things / Lost Causes,0,0.2443,1,0
30414,0.0032310640713460697,Sure Things / Lost Causes,0,0.3231,1,0
30415,0.01372421534614051,Persuadables,20,0.0,1,0
30416,0.005776088704972005,Sure Things / Lost Causes,0,0.5776,1,0
30417,0.006584460053292797,Sure Things / Lost Causes,0,0.6584,1,0
30418,0.0036255173957993716,Sure Things / Lost Causes,0,0.3626,1,0
30419,0.004150944669677057,Sure Things / Lost Causes,0,0.4151,1,0
30420,0.004329019759139496,Sure Things / Lost Causes,0,0.4329,0,0
30421,0.00383205404144268,Sure Things / Lost Causes,0,0.3832,0,0
30422,0.0020181845874711808,Sure Things / Lost Causes,0,0.2018,1,0
30423,0.003956295470866884,Sure Things / Lost Causes,0,0.3956,0,0
30424,0.002962364035473252,Sure Things / Lost Causes,0,0.2962,1,0
30425,0.0038797225401702882,Sure Things / Lost Causes,0,0.388,1,0
30426,0.003323429085320697,Sure Things / Lost Causes,0,0.3323,0,0
30427,0.004462457275082555,Sure Things / Lost Causes,0,0.4462,1,0
30428,0.0018548043747257468,Sure Things / Lost Causes,0,0.1855,1,0
30429,0.0036643488972187767,Sure Things / Lost Causes,0,0.3664,1,0
30430,0.0029151821834772825,Sure Things / Lost Causes,0,0.2915,1,0
30431,0.006809316518286408,Sure Things / Lost Causes,0,0.6809,1,0
30432,0.0032182163747506427,Sure Things / Lost Causes,0,0.3218,0,0
30433,0.004891293615930069,Sure Things / Lost Causes,0,0.4891,1,0
30434,0.012119267113551607,Persuadables,20,0.0,0,0
30435,0.004542195537382864,Sure Things / Lost Causes,0,0.4542,0,0
30436,0.003966408487177757,Sure Things / Lost Causes,0,0.3966,1,0
30437,0.005960839554851455,Sure Things / Lost Causes,0,0.5961,1,0
30438,0.004407540897811191,Sure Things / Lost Causes,0,0.4408,1,0
30439,0.008336290027607253,Sure Things / Lost Causes,0,0.8336,1,0
30440,0.004477704275935896,Sure Things / Lost Causes,0,0.4478,1,0
30441,0.0045475029311193875,Sure Things / Lost Causes,0,0.4548,1,0
30442,0.007921739113579601,Sure Things / Lost Causes,0,0.7922,0,0
30443,0.0059194806392649756,Sure Things / Lost Causes,0,0.5919,0,0
30444,0.0026650019608776302,Sure Things / Lost Causes,0,0.2665,0,0
30445,0.002422649458116345,Sure Things / Lost Causes,0,0.2423,1,0
30446,0.0014711295634024252,Sure Things / Lost Causes,0,0.1471,1,0
30447,0.004080536900291088,Sure Things / Lost Causes,0,0.4081,1,0
30448,0.004452560196357109,Sure Things / Lost Causes,0,0.4453,1,0
30449,0.013114187381451417,Persuadables,20,0.0,1,0
30450,0.0029319406012214143,Sure Things / Lost Causes,0,0.2932,1,0
30451,0.004232430013600134,Sure Things / Lost Causes,0,0.4232,1,0
30452,0.0017175069879349736,Sure Things / Lost Causes,0,0.1718,0,0
30453,0.0011089473593571277,Sure Things / Lost Causes,0,0.1109,0,0
30454,0.007523535671665964,Sure Things / Lost Causes,0,0.7524,0,0
30455,0.0033920312459686216,Sure Things / Lost Causes,0,0.3392,1,0
30456,0.00355797531656869,Sure Things / Lost Causes,0,0.3558,1,0
30457,0.006515213706375032,Sure Things / Lost Causes,0,0.6515,1,0
30458,0.006375423894770082,Sure Things / Lost Causes,0,0.6375,1,0
30459,0.005239045908551333,Sure Things / Lost Causes,0,0.5239,1,0
30460,0.009065372066407335,Sure Things / Lost Causes,0,0.9065,0,0
30461,0.006262082819551816,Sure Things / Lost Causes,0,0.6262,1,0
30462,0.0038223500990578405,Sure Things / Lost Causes,0,0.3822,1,0
30463,0.005556617887976745,Sure Things / Lost Causes,0,0.5557,1,0
30464,0.003337072156176496,Sure Things / Lost Causes,0,0.3337,0,0
30465,0.007261560064366679,Sure Things / Lost Causes,0,0.7262,1,0
30466,0.004021962146783123,Sure Things / Lost Causes,0,0.4022,0,0
30467,0.003707140156202189,Sure Things / Lost Causes,0,0.3707,0,0
30468,0.004087241197098403,Sure Things / Lost Causes,0,0.4087,1,0
30469,0.0037115517002129905,Sure Things / Lost Causes,0,0.3712,1,0
30470,0.010815627227155854,Persuadables,20,0.0,1,0
30471,0.008227875992719173,Sure Things / Lost Causes,0,0.8228,0,0
30472,0.004074256856901682,Sure Things / Lost Causes,0,0.4074,1,0
30473,0.004260203750343449,Sure Things / Lost Causes,0,0.426,1,0
30474,0.0012226467045540175,Sure Things / Lost Causes,0,0.1223,1,0
30475,0.006870076598836117,Sure Things / Lost Causes,0,0.687,1,0
30476,0.0037965829132755083,Sure Things / Lost Causes,0,0.3797,0,0
30477,0.00507377398057011,Sure Things / Lost Causes,0,0.5074,1,0
30478,0.003862764266279102,Sure Things / Lost Causes,0,0.3863,0,0
30479,0.010377795475168568,Persuadables,20,0.0,1,0
30480,0.003086605464897456,Sure Things / Lost Causes,0,0.3087,0,0
30481,0.0038801380670589114,Sure Things / Lost Causes,0,0.388,1,0
30482,0.0016621181951237685,Sure Things / Lost Causes,0,0.1662,1,0
30483,0.008720723723149804,Sure Things / Lost Causes,0,0.8721,1,0
30484,0.005559926638049541,Sure Things / Lost Causes,0,0.556,0,0
30485,0.005607773995572376,Sure Things / Lost Causes,0,0.5608,1,0
30486,0.002165644156056177,Sure Things / Lost Causes,0,0.2166,1,0
30487,0.00465800840832226,Sure Things / Lost Causes,0,0.4658,0,0
30488,0.0054452164319801,Sure Things / Lost Causes,0,0.5445,0,0
30489,0.00426833920305689,Sure Things / Lost Causes,0,0.4268,0,0
30490,0.0009978118720148726,Sure Things / Lost Causes,0,0.0998,1,0
30491,0.003996294295328912,Sure Things / Lost Causes,0,0.3996,0,0
30492,0.0025581636878555685,Sure Things / Lost Causes,0,0.2558,1,0
30493,0.003582783577855348,Sure Things / Lost Causes,0,0.3583,1,0
30494,0.003250845718783689,Sure Things / Lost Causes,0,0.3251,1,0
30495,0.00548752876739974,Sure Things / Lost Causes,0,0.5488,0,0
30496,0.002185568089533412,Sure Things / Lost Causes,0,0.2186,0,0
30497,0.008439375671406981,Sure Things / Lost Causes,0,0.8439,0,0
30498,0.0035449624399816635,Sure Things / Lost Causes,0,0.3545,1,0
30499,0.0008499224162814051,Sure Things / Lost Causes,0,0.085,0,0
30500,0.004767847514412655,Sure Things / Lost Causes,0,0.4768,1,0
30501,0.010907655290408883,Persuadables,20,0.0,1,0
30502,0.004100418572220809,Sure Things / Lost Causes,0,0.41,1,0
30503,0.006232977343944964,Sure Things / Lost Causes,0,0.6233,1,0
30504,0.001788708815022457,Sure Things / Lost Causes,0,0.1789,0,0
30505,0.0037542350824683853,Sure Things / Lost Causes,0,0.3754,1,0
30506,0.0036526036813639153,Sure Things / Lost Causes,0,0.3653,0,0
30507,0.003507528108476908,Sure Things / Lost Causes,0,0.3508,1,0
30508,0.005883779295966998,Sure Things / Lost Causes,0,0.5884,1,0
30509,0.002545308221738692,Sure Things / Lost Causes,0,0.2545,1,0
30510,0.005239045908551333,Sure Things / Lost Causes,0,0.5239,0,0
30511,0.006705858244248208,Sure Things / Lost Causes,0,0.6706,1,0
30512,0.0033215599508394536,Sure Things / Lost Causes,0,0.3322,1,0
30513,0.004068555384601611,Sure Things / Lost Causes,0,0.4069,1,0
30514,0.0066518876187034795,Sure Things / Lost Causes,0,0.6652,1,0
30515,0.0037594852192949094,Sure Things / Lost Causes,0,0.3759,1,0
30516,0.0017227708499187072,Sure Things / Lost Causes,0,0.1723,1,0
30517,0.005674399411854897,Sure Things / Lost Causes,0,0.5674,1,0
30518,0.006006187399494883,Sure Things / Lost Causes,0,0.6006,1,0
30519,0.002384957378451896,Sure Things / Lost Causes,0,0.2385,0,0
30520,0.004675754286952369,Sure Things / Lost Causes,0,0.4676,1,0
30521,0.004147692541411622,Sure Things / Lost Causes,0,0.4148,1,0
30522,0.004385841530450274,Sure Things / Lost Causes,0,0.4386,1,0
30523,0.004391320243943548,Sure Things / Lost Causes,0,0.4391,1,0
30524,0.003958774170523852,Sure Things / Lost Causes,0,0.3959,1,0
30525,0.004628966826717388,Sure Things / Lost Causes,0,0.4629,1,0
30526,0.004607481859892764,Sure Things / Lost Causes,0,0.4607,1,0
30527,0.005838474218905671,Sure Things / Lost Causes,0,0.5838,1,0
30528,0.0038895268202446694,Sure Things / Lost Causes,0,0.389,1,0
30529,0.005136546429940755,Sure Things / Lost Causes,0,0.5137,1,0
30530,0.005576734727311612,Sure Things / Lost Causes,0,0.5577,0,0
30531,0.006384440570105539,Sure Things / Lost Causes,0,0.6384,0,0
30532,0.004044477839402657,Sure Things / Lost Causes,0,0.4044,1,0
30533,0.008472088159202525,Sure Things / Lost Causes,0,0.8472,1,0
30534,0.005144589820520693,Sure Things / Lost Causes,0,0.5145,1,0
30535,0.00423831016056604,Sure Things / Lost Causes,0,0.4238,0,0
30536,0.001547079572024867,Sure Things / Lost Causes,0,0.1547,0,0
30537,0.0055489906593880695,Sure Things / Lost Causes,0,0.5549,1,0
30538,0.011792793156740125,Persuadables,20,0.0,1,0
30539,0.008940387943329527,Sure Things / Lost Causes,0,0.894,0,0
30540,0.0022562827725624247,Sure Things / Lost Causes,0,0.2256,0,0
30541,0.004656790732305476,Sure Things / Lost Causes,0,0.4657,1,0
30542,0.005260101356486266,Sure Things / Lost Causes,0,0.526,1,0
30543,0.0077082981308525325,Sure Things / Lost Causes,0,0.7708,0,0
30544,0.004173617772766742,Sure Things / Lost Causes,0,0.4174,1,0
30545,0.0024025539380385028,Sure Things / Lost Causes,0,0.2403,0,0
30546,0.003603194287132272,Sure Things / Lost Causes,0,0.3603,1,0
30547,0.009957359791518195,Sure Things / Lost Causes,0,0.9957,0,0
30548,0.003421021839496694,Sure Things / Lost Causes,0,0.3421,0,0
30549,0.005682485063982347,Sure Things / Lost Causes,0,0.5682,1,0
30550,0.0008499224162814051,Sure Things / Lost Causes,0,0.085,0,0
30551,0.002092336710523445,Sure Things / Lost Causes,0,0.2092,1,0
30552,0.007298963292657792,Sure Things / Lost Causes,0,0.7299,1,0
30553,0.004671565501748365,Sure Things / Lost Causes,0,0.4672,0,0
30554,0.0044396324779677485,Sure Things / Lost Causes,0,0.444,0,0
30555,0.0014711295634024252,Sure Things / Lost Causes,0,0.1471,1,0
30556,0.004242255741999591,Sure Things / Lost Causes,0,0.4242,1,0
30557,0.0035530487272117522,Sure Things / Lost Causes,0,0.3553,1,0
30558,0.00769909080328534,Sure Things / Lost Causes,0,0.7699,1,0
30559,0.00548752876739974,Sure Things / Lost Causes,0,0.5488,1,0
30560,0.004003040034451713,Sure Things / Lost Causes,0,0.4003,1,0
30561,0.011125135186908282,Persuadables,20,0.0,1,0
30562,0.00383205404144268,Sure Things / Lost Causes,0,0.3832,1,0
30563,0.0024853219380562303,Sure Things / Lost Causes,0,0.2485,0,0
30564,0.0018576187085454538,Sure Things / Lost Causes,0,0.1858,0,0
30565,0.008227210173994868,Sure Things / Lost Causes,0,0.8227,1,0
30566,0.0037538489112020953,Sure Things / Lost Causes,0,0.3754,1,0
30567,0.0028086372830704465,Sure Things / Lost Causes,0,0.2809,1,0
30568,0.012433093551819914,Persuadables,20,0.0,1,0
30569,0.0027741178072043294,Sure Things / Lost Causes,0,0.2774,0,0
30570,0.0030501591003132666,Sure Things / Lost Causes,0,0.305,1,0
30571,0.003835399419332428,Sure Things / Lost Causes,0,0.3835,1,0
30572,0.0017583287747476016,Sure Things / Lost Causes,0,0.1758,1,0
30573,0.00382353887042554,Sure Things / Lost Causes,0,0.3824,0,0
30574,0.006203320747563195,Sure Things / Lost Causes,0,0.6203,1,0
30575,0.0012340696431445684,Sure Things / Lost Causes,0,0.1234,0,0
30576,0.0018215883681767177,Sure Things / Lost Causes,0,0.1822,1,0
30577,0.00193301032419836,Sure Things / Lost Causes,0,0.1933,1,0
30578,0.002735759724686185,Sure Things / Lost Causes,0,0.2736,1,0
30579,0.01193153706305829,Persuadables,20,0.0,1,0
30580,0.004140230446460964,Sure Things / Lost Causes,0,0.414,1,0
30581,0.006805549344674836,Sure Things / Lost Causes,0,0.6806,1,0
30582,0.0017823490630365555,Sure Things / Lost Causes,0,0.1782,1,0
30583,0.004486972430597846,Sure Things / Lost Causes,0,0.4487,1,0
30584,0.005266976475723501,Sure Things / Lost Causes,0,0.5267,0,0
30585,0.0008499224162814051,Sure Things / Lost Causes,0,0.085,1,0
30586,0.0038954789526392036,Sure Things / Lost Causes,0,0.3895,1,0
30587,0.003593899050414685,Sure Things / Lost Causes,0,0.3594,1,0
30588,0.00614528939166228,Sure Things / Lost Causes,0,0.6145,1,0
30589,0.005894321380194313,Sure Things / Lost Causes,0,0.5894,0,0
30590,0.006275783147317615,Sure Things / Lost Causes,0,0.6276,1,0
30591,0.008646220418184143,Sure Things / Lost Causes,0,0.8646,1,0
30592,0.014029605318626754,Persuadables,20,0.0,0,0
30593,0.0040695944686670255,Sure Things / Lost Causes,0,0.407,1,0
30594,0.0023707270099774763,Sure Things / Lost Causes,0,0.2371,0,0
30595,0.006304308045112293,Sure Things / Lost Causes,0,0.6304,1,0
30596,0.0019680952810992415,Sure Things / Lost Causes,0,0.1968,1,0
30597,0.006975310757731247,Sure Things / Lost Causes,0,0.6975,0,0
30598,0.008857660825526786,Sure Things / Lost Causes,0,0.8858,0,0
30599,0.0016568759655945006,Sure Things / Lost Causes,0,0.1657,1,0
30600,0.005298881924890212,Sure Things / Lost Causes,0,0.5299,1,0
30601,0.004259995802769748,Sure Things / Lost Causes,0,0.426,1,0
30602,0.001385425443550373,Sure Things / Lost Causes,0,0.1385,1,0
30603,0.005508319065912313,Sure Things / Lost Causes,0,0.5508,0,0
30604,0.005445539657544489,Sure Things / Lost Causes,0,0.5446,0,0
30605,0.0013481557947103862,Sure Things / Lost Causes,0,0.1348,1,0
30606,0.002899992255404551,Sure Things / Lost Causes,0,0.29,1,0
30607,0.005873645466433688,Sure Things / Lost Causes,0,0.5874,0,0
30608,0.0025598321469577287,Sure Things / Lost Causes,0,0.256,0,0
30609,0.010058132421687144,Persuadables,20,0.0,1,0
30610,0.00629591453104172,Sure Things / Lost Causes,0,0.6296,1,0
30611,0.006142661188832417,Sure Things / Lost Causes,0,0.6143,1,0
30612,0.0022181895262692003,Sure Things / Lost Causes,0,0.2218,1,0
30613,0.004542467645802403,Sure Things / Lost Causes,0,0.4542,1,0
30614,0.004527943720583368,Sure Things / Lost Causes,0,0.4528,1,0
30615,0.005390043125781072,Sure Things / Lost Causes,0,0.539,1,0
30616,0.002404931296644511,Sure Things / Lost Causes,0,0.2405,0,0
30617,0.0020188145976105633,Sure Things / Lost Causes,0,0.2019,1,0
30618,0.005739972203044183,Sure Things / Lost Causes,0,0.574,1,0
30619,0.008125248588328832,Sure Things / Lost Causes,0,0.8125,0,0
30620,0.0034594665345471713,Sure Things / Lost Causes,0,0.3459,0,0
30621,0.004060334405431723,Sure Things / Lost Causes,0,0.406,1,0
30622,0.005257121658545568,Sure Things / Lost Causes,0,0.5257,1,0
30623,0.006665323110244358,Sure Things / Lost Causes,0,0.6665,1,0
30624,0.004661567634360129,Sure Things / Lost Causes,0,0.4662,1,0
30625,0.006545529217545269,Sure Things / Lost Causes,0,0.6546,1,0
30626,0.004171548782138444,Sure Things / Lost Causes,0,0.4172,1,0
30627,0.005190710458669949,Sure Things / Lost Causes,0,0.5191,0,0
30628,0.005610259148191935,Sure Things / Lost Causes,0,0.561,1,0
30629,0.003337251834203751,Sure Things / Lost Causes,0,0.3337,1,0
30630,0.006385307064208928,Sure Things / Lost Causes,0,0.6385,1,0
30631,0.005964191201574404,Sure Things / Lost Causes,0,0.5964,1,0
30632,0.004173517619206591,Sure Things / Lost Causes,0,0.4174,1,0
30633,0.008041248920293252,Sure Things / Lost Causes,0,0.8041,0,0
30634,0.005703368557057893,Sure Things / Lost Causes,0,0.5703,1,0
30635,0.004009794315974409,Sure Things / Lost Causes,0,0.401,0,0
30636,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,1,0
30637,0.004114784267737665,Sure Things / Lost Causes,0,0.4115,1,0
30638,0.0032732970664279956,Sure Things / Lost Causes,0,0.3273,1,0
30639,0.0033750871482078927,Sure Things / Lost Causes,0,0.3375,0,0
30640,0.008174965448591687,Sure Things / Lost Causes,0,0.8175,1,0
30641,0.002092336710523445,Sure Things / Lost Causes,0,0.2092,0,0
30642,0.009416054825191564,Sure Things / Lost Causes,0,0.9416,0,0
30643,0.003459329753170068,Sure Things / Lost Causes,0,0.3459,1,0
30644,0.012095289906042195,Persuadables,20,0.0,1,0
30645,0.001124896539907869,Sure Things / Lost Causes,0,0.1125,1,0
30646,0.002269997460588071,Sure Things / Lost Causes,0,0.227,1,0
30647,0.0026120052551910607,Sure Things / Lost Causes,0,0.2612,0,0
30648,0.008197266924804322,Sure Things / Lost Causes,0,0.8197,1,0
